0.27442,0.52944,0.56502,0.52093,0.84015,1.5708
-0.53058,0.67411,0.20834,-2.7781,1.1149,-1.5708
0.0028376,0.48216,0.576,-0.011457,1.1726,1.5708
0.34045,-0.057637,0.78563,0.87317,-0.10624,1.5708
0.10506,-0.39199,-0.31448,-1.2678,-0.90948,1.5708
0.02678,0.43739,0.53605,-0.13095,1.0925,1.5708
0.23729,-0.35784,-0.006114,-1.0698,-0.6858,1.5708
-0.25912,-0.36547,0.70977,2.8629,1.4104,1.5708
0.14668,0.23121,0.87038,1.1781,0.58818,1.5708
-0.27899,0.091345,0.97834,1.9007,-0.85778,1.5708
0.11559,-0.19015,0.78192,1.54,-0.54228,1.5708
-0.33945,0.58519,-0.061419,2.1221,1.3369,-1.5708
0.034667,0.46619,-0.13357,-1.2539,1.1045,1.5708
-0.23847,0.52166,-0.19698,1.8844,1.4972,-1.5708
-0.33248,0.011269,0.81687,2.445,-0.084858,1.5708
0.025475,-0.2132,0.91502,0.93422,-0.75742,1.5708
-0.21035,-0.00076233,0.80565,2.2997,0.073519,1.5708
0.44309,-0.33744,0.51848,0.28095,-0.48323,1.5708
-0.075112,0.6747,0.40834,-0.16449,1.3878,1.5708
-0.21176,-0.18348,0.94381,2.1049,1.5068,1.5708
-0.067961,0.74592,-0.05724,-0.32661,1.3956,1.5708
0.38367,0.24974,0.60939,0.23731,0.40431,1.5708
0.20351,0.41059,0.71627,0.47179,0.7941,1.5708
-0.28645,-0.25323,0.7463,2.7331,1.2418,1.5708
0.041611,-0.00023342,0.93074,0.97514,-0.00096611,1.5708
-0.12419,0.58483,0.71679,0.52004,1.4419,1.5708
0.25534,-0.014256,0.69034,0.24246,-0.031299,1.5708
0.39452,-0.10886,0.61459,0.18885,-0.1811,1.5708
-0.35839,0.025957,0.94786,2.0796,-0.16244,1.5708
0.32186,-0.091249,-0.10596,-1.2239,-0.1731,1.5708
0.033501,0.068166,0.96196,1.2817,0.28404,1.5708
-0.14021,0.017243,0.91668,1.937,0.28077,1.5708
-0.012057,0.599,0.16703,-0.71924,1.2668,1.5708
0.31526,0.38941,0.48929,-0.064023,0.64717,1.5708
-0.39863,0.65836,0.14528,2.5312,1.2778,-1.5708
-0.058932,0.56386,-0.27118,-1.0429,1.3256,1.5708
-0.39568,0.35763,0.6859,-2.9242,1.0701,-1.5708
-0.13335,0.71394,0.34232,-0.22234,1.4777,1.5708
0.28493,-0.60541,0.39179,0.29144,-0.89544,1.5708
-0.30002,0.37681,0.82496,-2.5294,1.3114,-1.5708
0.32744,0.11305,0.78043,0.6839,0.21114,1.5708
-0.080708,-0.14508,0.76974,1.9753,-0.88265,1.5708
-0.16288,-0.045713,0.97536,1.7323,-0.88883,1.5708
-0.3868,-0.22892,0.73443,2.7782,0.88636,1.5708
0.39687,-0.52761,0.14349,-0.12924,-0.72388,1.5708
0.23989,-0.080826,0.82843,1.2208,-0.18171,1.5708
0.51926,0.17514,0.48396,0.49989,0.23885,1.5708
-0.47741,-0.16238,0.68172,2.9206,0.52957,1.5708
0.31344,0.45781,0.15516,-0.59727,0.72819,1.5708
-0.13668,0.59694,0.72402,0.80673,1.4651,1.5708
-0.0051696,0.59836,0.52547,0.96036,1.256,1.5708
0.091373,0.34676,0.8591,0.99497,0.87198,1.5708
0.0013072,0.055851,0.76198,1.9385,0.27063,1.5708
-0.32548,0.22249,0.93024,-2.1648,1.0573,-1.5708
-0.15061,0.12578,0.97831,1.2402,1.1966,1.5708
-0.057793,0.28955,0.92572,1.2732,1.1143,1.5708
-0.14079,-0.032037,0.98044,1.6892,-0.49596,1.5708
-0.30385,-0.06437,0.8778,2.2829,0.55488,1.5708
0.14641,0.1688,0.72633,1.5562,0.45343,1.5708
0.41746,-0.053432,0.30572,-0.49769,-0.08632,1.5708
-0.4232,0.51898,0.06253,2.1457,1.1646,-1.5708
0.31481,0.075518,-0.18089,-1.2653,0.14565,1.5708
0.038092,-0.15549,0.88106,1.5714,-0.57854,1.5708
0.18765,-0.53685,0.17682,-0.62985,-0.9454,1.5708
0.34981,-0.42724,0.41851,0.72621,-0.66061,1.5708
-0.29766,0.54021,0.51728,3.0099,1.3919,-1.5708
0.29088,0.55921,0.44664,0.52099,0.85037,1.5708
-0.31842,0.40292,-0.29916,1.6529,1.2849,-1.5708
0.10543,0.50201,0.69709,0.42592,1.0242,1.5708
0.48672,-0.36283,0.11454,0.10669,-0.48607,1.5708
-0.2897,0.4822,0.76291,-2.6549,1.3869,-1.5708
0.035507,-0.33399,0.78869,1.4245,-0.95663,1.5708
-0.15916,0.14232,0.97623,1.5388,1.2914,1.5708
-0.2879,0.60005,0.55447,-3.1116,1.4254,-1.5708
0.14158,0.53882,-0.14487,-0.93142,1.0058,1.5708
0.37186,0.12546,0.64934,0.25838,0.21596,1.5708
0.23916,0.36658,0.097356,-0.93515,0.69557,1.5708
-0.12465,-0.076518,0.94356,1.7782,-0.79308,1.5708
0.30861,-0.52768,0.52072,0.41491,-0.80379,1.5708
0.08541,0.27962,0.76297,1.4833,0.77516,1.5708
-0.16538,0.060137,0.86427,2.0496,1.0485,1.5708
0.31423,0.19616,0.76066,0.98429,0.36443,1.5708
0.20223,-0.4678,0.0043234,-0.93539,-0.86062,1.5708
0.29383,-0.62875,0.22618,0.019181,-0.90501,1.5708
-0.27552,0.32504,0.76557,-1.4959,1.3425,-1.5708
0.36398,-0.20131,0.73043,0.7331,-0.34286,1.5708
0.17056,-0.51487,0.42964,0.91472,-0.94696,1.5708
0.29598,0.43198,0.46747,-0.092592,0.71653,1.5708
0.1786,0.18561,0.66788,1.5017,0.45582,1.5708
0.49385,-0.14542,0.11633,-0.58586,-0.20659,1.5708
-0.44634,0.19104,0.81221,2.5797,-0.65962,1.5708
0.29083,0.16032,0.74039,1.1727,0.3157,1.5708
0.38107,-0.14128,-0.23078,-1.0238,-0.2385,1.5708
-0.04375,0.66353,0.058276,-0.71993,1.3395,1.5708
-0.309,0.47696,0.78012,-2.5934,1.3461,-1.5708
-0.35635,0.73123,0.43512,-2.6357,1.3602,-1.5708
0.49834,0.047256,0.37846,0.69395,0.067567,1.5708
0.36554,0.23391,0.57022,0.079624,0.39217,1.5708
0.53053,0.0036232,0.46591,0.11098,0.0049596,1.5708
-0.27079,0.050261,0.96739,1.9474,-0.61743,1.5708
0.35055,0.52779,0.43292,0.37631,0.76429,1.5708
-0.20501,0.099714,0.97451,-1.4801,1.5206,-1.5708
0.031334,-0.024075,0.73827,1.9111,-0.1037,1.5708
-0.3099,0.77625,0.35814,-2.9659,1.4301,-1.5708
0.46549,0.088703,0.60894,0.36047,0.13251,1.5708
0.41882,-0.12639,0.69097,0.66812,-0.20147,1.5708
0.020508,-0.3458,0.8487,1.2932,-1.0031,1.5708
-0.35839,0.60873,0.56262,-2.1852,1.3162,-1.5708
-0.22777,-0.004037,0.93266,2.0206,0.14438,1.5708
-0.19278,-0.052077,0.98994,-1.36,1.433,-1.5708
0.23391,-0.26713,0.79732,1.0576,-0.55183,1.5708
0.04112,0.64505,0.60533,0.58006,1.2131,1.5708
-0.28029,-0.15424,0.94341,2.1039,1.0908,1.5708
0.19163,-0.32422,0.4547,-0.31573,-0.69152,1.5708
0.11339,-0.53394,0.43555,0.9588,-1.04,1.5708
0.022918,-0.024112,0.75422,1.9131,-0.10774,1.5708
0.47569,-0.038715,0.49328,0.011371,-0.057235,1.5708
0.061819,-0.22559,0.90141,0.90006,-0.71121,1.5708
0.53519,-0.25224,0.32126,0.33763,-0.3305,1.5708
0.50795,0.028188,-0.14163,-0.63278,0.039796,1.5708
0.50404,-0.30938,0.0037033,-0.37576,-0.41403,1.5708
0.17426,-0.24308,0.61876,0.053819,-0.57602,1.5708
-0.067656,0.29013,0.6902,1.7451,1.1428,1.5708
0.4201,0.26633,-0.13412,-0.80397,0.40568,1.5708
-0.36578,0.11039,0.88852,2.3126,-0.58746,1.5708
0.27422,0.33719,0.36683,-0.4334,0.6181,1.5708
0.4011,-0.36419,0.58152,0.52498,-0.54473,1.5708
-0.1054,0.077542,0.98233,1.2727,0.68663,1.5708
0.2268,-0.34165,0.50895,-0.1538,-0.67504,1.5708
-0.025739,0.076496,0.92607,1.6677,0.41365,1.5708
-0.27353,0.79322,0.17781,-3.0818,1.4784,-1.5708
0.1597,-0.37484,0.73275,0.422,-0.80601,1.5708
0.49599,-0.026259,0.59048,0.44915,-0.037712,1.5708
0.55059,0.20663,0.073222,-0.32921,0.26864,1.5708
0.29963,0.23008,0.78089,0.81287,0.43156,1.5708
0.31016,0.29477,0.63249,0.21449,0.52394,1.5708
-0.43992,0.74724,0.12307,2.8746,1.2601,-1.5708
-0.18703,0.59106,0.73674,0.67592,1.5489,1.5708
0.49748,-0.32738,0.0047396,-0.36173,-0.43885,1.5708
-0.19453,0.0033778,0.97233,1.8261,0.55281,1.5708
-0.28408,0.5229,0.72416,-1.9889,1.4114,-1.5708
0.1412,-0.45884,0.74222,0.58547,-0.93139,1.5708
0.25277,0.054801,0.82088,1.2102,0.12045,1.5708
-0.2028,-0.01456,0.99764,1.6639,1.3809,1.5708
-0.14004,0.066824,0.82626,2.087,0.83948,1.5708
-0.087549,0.39236,-0.28493,-1.5274,1.2917,1.5708
0.43472,0.45315,0.10225,0.062798,0.62001,1.5708
0.34684,-0.38694,0.62566,0.44034,-0.6158,1.5708
0.55527,0.13208,0.3856,0.070522,0.17313,1.5708
-0.3363,0.22681,0.85459,2.4445,-1.0297,1.5708
0.4709,-0.083952,-0.065223,-0.80646,-0.12449,1.5708
-0.44089,0.045451,0.7416,2.7289,-0.18648,1.5708
-0.23542,0.5181,-0.17054,1.8741,1.5025,-1.5708
-0.11465,-0.057208,0.80387,2.101,-0.59053,1.5708
-0.26578,0.032127,0.94766,2.0193,-0.45432,1.5708
0.0493,0.46167,0.79609,0.72761,1.0757,1.5708
-0.11846,0.085362,0.82478,2.0362,0.80829,1.5708
0.55449,0.02716,-0.05863,-0.39991,0.035983,1.5708
0.30986,-0.27827,0.5985,1.0952,-0.49961,1.5708
0.32966,0.20136,0.75848,0.67324,0.3633,1.5708
0.42942,0.36108,0.5186,0.55079,0.52083,1.5708
-0.076153,0.63306,0.45447,0.8978,1.3776,1.5708
-0.16888,0.050058,0.99383,1.5965,1.0147,1.5708
0.17293,0.026906,0.65548,1.6262,0.072021,1.5708
-0.041491,0.24392,0.92786,1.3919,0.99454,1.5708
-0.25322,0.12952,0.90702,-1.3174,1.1809,-1.5708
-0.17215,0.025932,0.98718,1.6952,0.74971,1.5708
-0.065539,-0.071743,0.90405,1.8076,-0.49013,1.5708
0.1071,-0.39078,0.77309,1.1796,-0.90473,1.5708
-0.41432,0.55049,0.72477,-2.5722,1.1995,-1.5708
0.26442,-0.12782,0.8336,1.022,-0.26857,1.5708
0.58003,0.084665,0.16587,0.14819,0.10812,1.5708
-0.00082827,-0.24126,0.77607,1.6837,-0.88066,1.5708
0.40535,0.47863,0.41072,0.277,0.66902,1.5708
-0.33475,0.71515,0.52514,-2.8072,1.3846,-1.5708
0.24014,-0.41517,0.72296,0.68704,-0.75622,1.5708
0.32481,0.37676,0.66896,0.69286,0.62264,1.5708
-0.16101,-0.15616,0.81674,-0.66661,1.3261,-1.5708
0.26745,-0.19557,0.46653,-0.28898,-0.39625,1.5708
-0.13127,0.015191,0.77145,2.2157,0.21754,1.5708
0.40872,-0.17938,0.27632,-0.52553,-0.28657,1.5708
-0.47999,-0.07192,0.80338,2.5978,0.25143,1.5708
0.20034,-0.31667,0.8029,0.7097,-0.66924,1.5708
-0.27933,0.12249,0.90488,2.2265,-0.99604,1.5708
-0.38811,-0.068582,0.80429,2.5413,0.3496,1.5708
-0.075225,0.10234,0.94936,1.6489,0.68691,1.5708
0.28252,0.51482,0.55253,0.63117,0.81777,1.5708
0.17101,0.58434,0.48046,0.018366,1.0051,1.5708
-0.29196,0.12338,0.90573,2.2298,-0.93025,1.5708
-0.2482,-0.35985,0.68865,2.9158,1.4377,1.5708
-0.17905,0.77647,0.24973,0.29717,1.5438,1.5708
0.34924,0.3585,0.44299,0.86157,0.57828,1.5708
0.2365,0.28092,0.68255,0.2666,0.57184,1.5708
0.16513,-0.52815,0.65391,0.43015,-0.96592,1.5708
-0.21104,-0.008777,0.94212,1.9721,0.67176,1.5708
-0.033015,-0.12114,0.89658,1.7149,-0.62759,1.5708
-0.032291,0.38173,0.62037,1.5271,1.1568,1.5708
-0.16726,-0.0075948,0.86676,2.104,-0.22795,1.5708
-0.47664,0.60755,0.51644,-3.0927,1.1435,-1.5708
-0.38049,0.16557,0.84291,2.4704,-0.74232,1.5708
-0.088741,0.39377,0.80961,0.57125,1.2954,1.5708
-0.23207,0.0077109,0.89934,2.123,-0.23593,1.5708
-0.25225,0.65849,0.56671,-2.2998,1.4916,-1.5708
0.39585,0.44225,0.45804,0.5245,0.6385,1.5708
-0.070039,-0.096495,0.96143,1.594,-0.63868,1.5708
0.42406,0.363,0.52619,0.56393,0.52683,1.5708
0.26434,-0.014331,-0.20493,-1.4083,-0.030853,1.5708
0.38462,-0.29958,0.62474,0.363,-0.47354,1.5708
0.11711,0.63243,0.32604,-0.27866,1.106,1.5708
-0.35091,0.034567,0.84225,2.4065,-0.22517,1.5708
0.017658,0.3819,0.66378,0.16659,1.0528,1.5708
0.19235,-0.10653,0.84198,1.3243,-0.26511,1.5708
0.52717,-0.17244,0.15445,-0.42085,-0.23284,1.5708
-0.46613,0.4717,0.75428,-2.5955,1.0571,-1.5708
0.4204,-0.25601,0.48063,0.82521,-0.39137,1.5708
-0.26749,0.19244,0.74453,-1.172,1.2335,-1.5708
-0.25792,-0.019066,0.76314,2.4627,0.318,1.5708
0.052574,0.72233,0.18234,0.27203,1.2344,1.5708
-0.13857,-0.010921,0.96234,1.7865,-0.17594,1.5708
0.10192,-0.40044,0.80291,0.67803,-0.92476,1.5708
-0.148,-0.14563,0.93504,-1.0121,1.2278,-1.5708
-0.11992,0.20089,0.96984,1.327,1.1915,1.5708
-0.048303,0.68845,-0.11753,-0.68287,1.3539,1.5708
-0.25245,0.26845,0.8034,-1.4013,1.3779,-1.5708
0.28023,0.099704,-0.19412,-1.3426,0.20471,1.5708
0.25237,0.33926,0.69422,0.36644,0.64347,1.5708
0.45305,0.29626,0.39427,-0.11536,0.42589,1.5708
0.26754,-0.11448,0.5527,-0.096517,-0.24013,1.5708
-0.25299,0.58699,0.0028436,2.1376,1.4808,-1.5708
0.52526,0.13029,0.4782,0.53702,0.17775,1.5708
0.38186,-0.13613,0.62911,0.21902,-0.22982,1.5708
0.2175,0.084326,0.64282,1.4999,0.1993,1.5708
0.062194,0.38423,0.63022,1.4031,0.97199,1.5708
-0.2845,0.77726,0.18075,2.9049,1.4625,-1.5708
0.42147,-0.29083,0.54553,0.1838,-0.4377,1.5708
0.35971,-0.10169,0.70325,1.0437,-0.17973,1.5708
-0.46006,0.51463,0.35672,2.6796,1.1029,-1.5708
-0.34398,-0.019851,0.90999,2.21,0.13701,1.5708
-0.31168,0.21385,0.80303,-1.3279,1.0895,-1.5708
-0.20277,0.12008,0.96961,-1.4956,1.5478,-1.5708
-0.1059,0.17381,0.90472,1.7129,1.0746,1.5708
0.35605,-0.20497,0.60374,1.0574,-0.35316,1.5708
-0.28785,0.19012,0.86778,-1.369,1.1379,-1.5708
0.12228,0.41011,0.74393,1.1486,0.90475,1.5708
0.15011,-0.34905,0.72359,0.36336,-0.78388,1.5708
0.21617,0.57658,-0.12192,-0.64599,0.94559,1.5708
0.35546,-0.17728,0.60224,0.12054,-0.30894,1.5708
-0.12072,0.56021,0.6264,1.1288,1.4302,1.5708
-0.22962,-0.033314,0.95595,1.958,0.84399,1.5708
-0.2974,0.0053581,0.87834,2.2557,-0.054956,1.5708
-0.36545,0.76054,0.20179,2.9106,1.3566,-1.5708
0.15783,0.43724,0.5791,0.037116,0.88494,1.5708
-0.25093,0.77244,0.40127,-2.9061,1.505,-1.5708
0.12585,0.63727,0.17064,-0.5024,1.0981,1.5708
-0.367,-0.020171,0.95876,2.0284,0.1202,1.5708
0.39613,0.24413,0.17708,-0.66943,0.38869,1.5708
-0.24031,0.44799,0.75115,-2.7304,1.4811,-1.5708
0.12068,0.53025,0.67191,0.42072,1.0269,1.5708
-0.094076,0.69113,-0.039378,-0.72277,1.4187,1.5708
-0.068117,0.46089,0.84033,0.94392,1.2921,1.5708
-0.16751,0.70713,-0.15547,-0.60592,1.5249,1.5708
-0.23236,0.546,0.49732,-1.9647,1.5116,-1.5708
-0.38656,0.16518,0.86333,2.4129,-0.72469,1.5708
0.43363,0.42538,0.40037,0.09105,0.59123,1.5708
0.24539,-0.07437,0.54633,1.4337,-0.16545,1.5708
0.089039,0.18021,0.82922,0.61088,0.5575,1.5708
0.25438,-0.25193,0.4957,1.2443,-0.50626,1.5708
0.27638,0.31145,0.76199,0.79775,0.57903,1.5708
0.1998,-0.10185,0.87739,1.1548,-0.24946,1.5708
0.28714,0.31286,0.23341,-0.70227,0.5709,1.5708
0.16545,-0.50349,-0.24109,-0.92356,-0.94294,1.5708
-0.0022488,0.29537,-0.31948,-1.6359,0.98084,1.5708
-0.16545,0.07513,0.99541,1.4398,1.1398,1.5708
0.45141,0.31347,0.50566,0.59481,0.44851,1.5708
0.20634,-0.049323,0.85732,1.2678,-0.12079,1.5708
0.36576,0.11931,0.6021,0.11343,0.20785,1.5708
0.056119,0.035757,0.95275,1.139,0.13872,1.5708
0.054233,-0.04193,0.93231,1.4764,-0.16346,1.5708
0.2725,-0.48063,-0.029385,-0.80164,-0.79393,1.5708
-0.23459,0.00059657,0.77744,2.3932,-0.017245,1.5708
-0.23495,0.49856,-0.15987,1.8253,1.5008,-1.5708
-0.22044,-0.094295,0.96336,1.9739,1.3573,1.5708
-0.36649,0.58105,-0.15048,2.1074,1.2917,-1.5708
0.50229,0.036436,0.21525,-0.47482,0.051835,1.5708
-0.27225,-0.0029957,0.86396,2.2622,0.04144,1.5708
0.24157,0.37627,0.70828,0.45082,0.70572,1.5708
0.30995,-0.29791,0.30411,-0.54881,-0.52872,1.5708
-0.44097,-0.037687,0.72056,2.778,0.15514,1.5708
0.46015,-0.018493,0.46007,0.85466,-0.028006,1.5708
-0.29592,-0.09035,0.8165,2.4446,0.7555,1.5708
0.41016,0.51011,0.11744,-0.070727,0.69632,1.5708
-0.4057,0.749,0.0084566,2.901,1.3028,-1.5708
-0.14772,0.020893,0.8943,2.004,0.38022,1.5708
0.049667,-0.27307,0.89885,0.93169,-0.83013,1.5708
-0.16494,0.024107,0.90463,2.0004,0.60229,1.5708
-0.13808,0.52117,0.76478,0.55195,1.4525,1.5708
0.32783,-0.52331,0.48842,0.45267,-0.7811,1.5708
0.0021855,0.18715,0.91221,1.5043,0.7468,1.5708
-0.077295,-0.078532,0.76384,2.0734,-0.56932,1.5708
0.039888,0.61539,0.17087,-0.64217,1.1991,1.5708
0.55888,0.22304,0.10129,-0.039158,0.28586,1.5708
0.3276,0.44197,0.24725,-0.46236,0.69731,1.5708
-0.15955,0.13035,0.87215,1.9112,1.2699,1.5708
-0.25529,0.62132,0.56608,-3.0525,1.482,-1.5708
-0.1401,0.15069,0.94113,1.6783,1.1925,1.5708
-0.18031,-0.089672,0.79458,-0.69794,1.3547,-1.5708
0.077174,0.70935,0.3962,0.43649,1.1983,1.5708
0.07118,-0.1089,0.78391,1.7228,-0.38188,1.5708
0.11597,0.43146,0.79115,0.91976,0.9387,1.5708
0.51861,0.34952,0.18549,0.025571,0.4527,1.5708
-0.37976,-0.17963,0.85826,2.4299,0.78504,1.5708
-0.22412,0.63891,0.51914,-2.2123,1.5331,-1.5708
-0.30791,0.45326,0.77156,-2.6529,1.3371,-1.5708
0.11056,-0.17927,0.76295,1.5875,-0.52352,1.5708
0.066104,-0.092647,-0.3075,-1.8229,-0.33503,1.5708
0.26467,-0.16441,0.6772,0.22895,-0.34007,1.5708
-0.45436,0.48165,0.44054,-1.9944,1.0849,-1.5708
0.10677,0.1801,0.89164,0.85942,0.53087,1.5708
0.049999,-0.36178,-0.20866,-1.4709,-0.96613,1.5708
0.14818,0.35271,-0.15116,-1.325,0.79186,1.5708
0.29643,0.20739,0.79203,0.82468,0.39574,1.5708
0.041696,0.6756,0.13112,-0.54434,1.2272,1.5708
0.24715,-0.22921,0.71077,1.2546,-0.47368,1.5708
-0.19176,-0.070714,0.76404,-0.66486,1.4547,-1.5708
0.47633,0.41702,0.2325,-0.068491,0.55253,1.5708
-0.46358,0.74312,0.12322,-3.099,1.2299,-1.5708
0.44852,0.033014,0.44068,-0.1694,0.050862,1.5708
0.083806,0.69971,0.36777,0.47678,1.1855,1.5708
0.068641,0.71041,0.36701,0.45336,1.2093,1.5708
0.23386,-0.25114,0.76406,0.50586,-0.52472,1.5708
0.06226,0.062374,0.94201,1.0599,0.2335,1.5708
-0.20746,0.074411,0.99213,-1.5607,1.4709,-1.5708
-0.11748,-0.19557,0.87342,-0.77601,1.1715,-1.5708
0.14817,0.30449,0.7104,1.3681,0.71858,1.5708
-0.019014,0.43892,0.56529,1.3804,1.1797,1.5708
0.032239,0.37328,-0.24568,-1.4643,1.0142,1.5708
0.32434,-0.37779,0.37012,0.83942,-0.62436,1.5708
-0.04253,0.177,0.93528,1.522,0.84373,1.5708
0.11028,0.59069,-0.13646,-0.83218,1.0871,1.5708
-0.39863,0.51855,-0.03574,2.0236,1.205,-1.5708
0.49163,-0.37545,0.30092,-0.00092778,-0.49733,1.5708
-0.11551,0.55902,0.67684,0.3096,1.4208,1.5708
-0.2944,0.58041,0.047243,2.1791,1.4096,-1.5708
0.29239,0.076155,0.79797,0.6429,0.15345,1.5708
0.052964,0.40009,0.5755,1.3854,1.007,1.5708
0.40532,-0.45683,0.15464,-0.37845,-0.64649,1.5708
-0.343,0.012829,0.84447,2.39,-0.089475,1.5708
0.024793,-0.20146,0.93702,1.2765,-0.73071,1.5708
-0.046035,-0.075493,0.97765,1.4495,-0.45588,1.5708
0.35731,0.43421,-0.15906,-0.60726,0.66188,1.5708
0.35092,0.35075,0.20062,-0.61475,0.56694,1.5708
0.2283,0.4778,0.27526,-0.514,0.83998,1.5708
0.3019,-0.13326,0.79786,0.99804,-0.25952,1.5708
0.18264,0.54328,0.62823,0.41847,0.95718,1.5708
0.45953,0.41655,0.023048,-0.24029,0.56332,1.5708
0.081355,0.29154,0.83318,0.65235,0.80317,1.5708
0.56101,0.2142,0.11396,-0.21747,0.27437,1.5708
-0.085592,-0.060267,0.89675,1.8698,-0.48483,1.5708
0.19516,0.21937,0.7923,1.2918,0.50678,1.5708
0.40263,-0.19055,0.058257,-0.84781,-0.30626,1.5708
0.42596,0.44511,0.039825,-0.40209,0.61813,1.5708
0.19767,-0.65646,0.23896,0.33223,-1.0261,1.5708
-0.14592,-0.010248,0.92924,1.9129,-0.18726,1.5708
0.27697,0.16492,0.69347,1.2642,0.3329,1.5708
-0.20112,0.66613,0.41861,-2.3219,1.5691,-1.5708
0.30511,0.14121,0.80272,0.80388,0.2726,1.5708
-0.12557,0.17041,0.78151,1.9639,1.159,1.5708
0.21713,-0.62502,0.012349,-0.49787,-0.98229,1.5708
0.14265,-0.37389,0.57444,-0.027262,-0.82897,1.5708
-0.33871,0.5221,-0.072255,1.9614,1.3111,-1.5708
0.072216,-0.35104,0.84143,0.74234,-0.9112,1.5708
0.26364,0.63998,0.30233,0.2172,0.94384,1.5708
0.38435,0.042193,0.72519,0.54904,0.07208,1.5708
-0.32242,0.69907,0.50669,-2.4739,1.3974,-1.5708
-0.31594,0.55067,0.055377,2.1321,1.3633,-1.5708
0.13981,0.42696,0.78266,0.8837,0.89856,1.5708
-0.30379,0.31088,0.68643,-1.4159,1.2486,-1.5708
-0.090829,-0.3169,0.73586,-0.35197,1.239,-1.5708
-0.16708,0.026456,0.78371,2.2488,0.67698,1.5708
-0.26942,0.57735,0.74855,-2.3469,1.4511,-1.5708
0.11835,-0.096337,0.90511,1.3562,-0.29385,1.5708
0.4907,0.099351,0.1877,-0.52835,0.14286,1.5708
0.25993,-0.20914,0.65121,0.16801,-0.42677,1.5708
0.34103,0.30708,0.46873,-0.15258,0.51625,1.5708
-0.18372,0.0035734,0.99454,1.6649,0.21604,1.5708
0.27411,-0.36753,0.61403,0.17928,-0.65943,1.5708
0.17285,0.099088,-0.21671,-1.6054,0.25975,1.5708
-0.20921,0.066164,0.82283,-1.0063,1.4325,-1.5708
0.17357,0.17072,0.86531,1.2309,0.42865,1.5708
-0.48959,0.53574,-0.070352,2.1373,1.0752,-1.5708
0.031828,0.31073,0.73057,0.33284,0.92981,1.5708
0.53955,-0.1767,0.24029,-0.25885,-0.23454,1.5708
0.117,0.49568,-0.041115,-1.041,1.0018,1.5708
-0.10432,0.33528,0.91977,1.096,1.2928,1.5708
-0.45587,0.67205,0.4665,-2.4981,1.207,-1.5708
-0.35662,0.29897,0.76697,-1.5068,1.0882,-1.5708
0.19337,-0.2806,0.83274,0.82031,-0.6196,1.5708
0.045987,-0.011242,0.94448,1.052,-0.045669,1.5708
0.3181,-0.090207,0.80285,0.85539,-0.17238,1.5708
0.30676,0.24834,0.72452,0.47621,0.45567,1.5708
